customer_id,signup_date,billing_date,plan,region,payment_success,discount,revenue
C01851,2024-09-19,2024-10-19,Standard,Abuja,1,0,8000
C01851,2024-09-19,2024-11-18,Standard,Abuja,1,0,8000
C01851,2024-09-19,2024-12-18,Standard,Abuja,1,0,8000
C01852,2024-10-14,2024-10-14,Premium,Abuja,1,0,12000
C01852,2024-10-14,2024-11-13,Premium,Abuja,1,500,11500
C01852,2024-10-14,2024-12-13,Premium,Abuja,1,1000,11000
C01853,2024-10-25,2024-10-25,Premium,Kano,1,0,12000
C01853,2024-10-25,2024-11-24,Premium,Kano,1,2000,10000
C01853,2024-10-25,2024-12-24,Premium,Kano,1,500,11500
C01854,2024-07-26,2024-07-26,Basic,Lagos,1,0,5000
C01854,2024-07-26,2024-08-25,Basic,Lagos,1,0,5000
C01854,2024-07-26,2024-09-24,Basic,Lagos,1,0,5000
C01854,2024-07-26,2024-10-24,Basic,Lagos,1,0,5000
C01854,2024-07-26,2024-11-23,Basic,Lagos,0,0,0
C01854,2024-07-26,2024-12-23,Basic,Lagos,0,0,0
C01855,2024-07-12,2024-07-12,Premium,Kano,1,500,11500
C01855,2024-07-12,2024-08-11,Premium,Kano,1,0,12000
C01855,2024-07-12,2024-09-10,Premium,Kano,1,500,11500
C01855,2024-07-12,2024-10-10,Premium,Kano,1,0,12000
C01855,2024-07-12,2024-11-09,Premium,Kano,1,0,12000
C01855,2024-07-12,2024-12-09,Premium,Kano,1,0,12000
C01856,2024-09-18,2024-09-18,Basic,Port Harcourt,1,0,5000
C01856,2024-09-18,2024-10-18,Basic,Port Harcourt,0,0,0
C01857,2024-04-04,2024-04-04,Premium,Port Harcourt,0,0,0
C01857,2024-04-04,2024-05-04,Premium,Port Harcourt,1,0,12000
C01857,2024-04-04,2024-06-03,Premium,Port Harcourt,1,0,12000
C01857,2024-04-04,2024-07-03,Premium,Port Harcourt,1,0,12000
C01857,2024-04-04,2024-08-02,Premium,Port Harcourt,1,500,11500
C01857,2024-04-04,2024-09-01,Premium,Port Harcourt,1,0,12000
C01857,2024-04-04,2024-10-01,Premium,Port Harcourt,1,500,11500
C01857,2024-04-04,2024-10-31,Premium,Port Harcourt,1,0,12000
C01857,2024-04-04,2024-11-30,Premium,Port Harcourt,1,1000,11000
C01857,2024-04-04,2024-12-30,Premium,Port Harcourt,1,0,12000
C01858,2024-10-01,2024-10-01,Basic,Lagos,1,0,5000
C01858,2024-10-01,2024-10-31,Basic,Lagos,1,500,4500
C01858,2024-10-01,2024-11-30,Basic,Lagos,1,0,5000
C01858,2024-10-01,2024-12-30,Basic,Lagos,1,0,5000
C01859,2024-10-21,2024-10-21,Basic,Lagos,0,500,0
C01860,2024-02-13,2024-02-13,Basic,Port Harcourt,1,0,5000
C01860,2024-02-13,2024-03-14,Basic,Port Harcourt,1,500,4500
C01860,2024-02-13,2024-04-13,Basic,Port Harcourt,1,0,5000
C01860,2024-02-13,2024-05-13,Basic,Port Harcourt,0,1000,0
C01860,2024-02-13,2024-06-12,Basic,Port Harcourt,1,500,4500
C01860,2024-02-13,2024-07-12,Basic,Port Harcourt,1,0,5000
C01860,2024-02-13,2024-08-11,Basic,Port Harcourt,1,500,4500
C01860,2024-02-13,2024-09-10,Basic,Port Harcourt,1,0,5000
C01860,2024-02-13,2024-10-10,Basic,Port Harcourt,1,1000,4000
C01860,2024-02-13,2024-11-09,Basic,Port Harcourt,1,1000,4000
C01860,2024-02-13,2024-12-09,Basic,Port Harcourt,1,0,5000
C01861,2024-07-31,2024-07-31,Basic,Abuja,1,1000,4000
C01861,2024-07-31,2024-08-30,Basic,Abuja,1,0,5000
C01861,2024-07-31,2024-09-29,Basic,Abuja,1,0,5000
C01861,2024-07-31,2024-10-29,Basic,Abuja,1,500,4500
C01861,2024-07-31,2024-11-28,Basic,Abuja,1,500,4500
C01861,2024-07-31,2024-12-28,Basic,Abuja,1,0,5000
C01862,2024-03-12,2024-03-12,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-04-11,Basic,Port Harcourt,0,0,0
C01862,2024-03-12,2024-05-11,Basic,Port Harcourt,1,2000,3000
C01862,2024-03-12,2024-06-10,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-07-10,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-08-09,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-09-08,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-10-08,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-11-07,Basic,Port Harcourt,1,0,5000
C01862,2024-03-12,2024-12-07,Basic,Port Harcourt,1,0,5000
C01863,2024-08-12,2024-08-12,Basic,Kano,1,0,5000
C01863,2024-08-12,2024-09-11,Basic,Kano,1,0,5000
C01863,2024-08-12,2024-10-11,Basic,Kano,1,500,4500
C01863,2024-08-12,2024-11-10,Basic,Kano,0,0,0
C01863,2024-08-12,2024-12-10,Basic,Kano,1,0,5000
C01864,2024-06-07,2024-06-07,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-07-07,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-08-06,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-09-05,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-10-05,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-11-04,Standard,Port Harcourt,1,0,8000
C01864,2024-06-07,2024-12-04,Standard,Port Harcourt,1,2000,6000
C01865,2024-07-27,2024-07-27,Basic,Lagos,1,0,5000
C01865,2024-07-27,2024-08-26,Basic,Lagos,1,0,5000
C01865,2024-07-27,2024-09-25,Basic,Lagos,1,0,5000
C01865,2024-07-27,2024-10-25,Basic,Lagos,1,0,5000
C01865,2024-07-27,2024-11-24,Basic,Lagos,1,0,5000
C01865,2024-07-27,2024-12-24,Basic,Lagos,1,0,5000
C01866,2024-10-17,2024-10-17,Standard,Lagos,1,0,8000
C01866,2024-10-17,2024-11-16,Standard,Lagos,1,0,8000
C01866,2024-10-17,2024-12-16,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-06-28,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-07-28,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-08-27,Standard,Lagos,1,500,7500
C01867,2024-06-28,2024-09-26,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-10-26,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-11-25,Standard,Lagos,1,0,8000
C01867,2024-06-28,2024-12-25,Standard,Lagos,0,0,0
C01868,2024-09-01,2024-09-01,Premium,Abuja,1,1000,11000
C01868,2024-09-01,2024-10-01,Premium,Abuja,1,0,12000
C01868,2024-09-01,2024-10-31,Premium,Abuja,0,500,0
C01868,2024-09-01,2024-11-30,Premium,Abuja,1,0,12000
C01868,2024-09-01,2024-12-30,Premium,Abuja,1,0,12000
C01869,2024-08-30,2024-08-30,Basic,Abuja,1,0,5000
C01869,2024-08-30,2024-09-29,Basic,Abuja,1,0,5000
C01869,2024-08-30,2024-10-29,Basic,Abuja,1,0,5000
C01869,2024-08-30,2024-11-28,Basic,Abuja,1,0,5000
C01869,2024-08-30,2024-12-28,Basic,Abuja,1,1000,4000
C01870,2024-03-06,2024-03-06,Standard,Abuja,1,500,7500
C01870,2024-03-06,2024-04-05,Standard,Abuja,1,0,8000
C01870,2024-03-06,2024-05-05,Standard,Abuja,1,0,8000
C01870,2024-03-06,2024-06-04,Standard,Abuja,1,1000,7000
C01870,2024-03-06,2024-07-04,Standard,Abuja,1,500,7500
C01870,2024-03-06,2024-08-03,Standard,Abuja,1,1000,7000
C01870,2024-03-06,2024-09-02,Standard,Abuja,1,0,8000
C01870,2024-03-06,2024-10-02,Standard,Abuja,1,1000,7000
C01870,2024-03-06,2024-11-01,Standard,Abuja,1,1000,7000
C01870,2024-03-06,2024-12-01,Standard,Abuja,0,0,0
C01870,2024-03-06,2024-12-31,Standard,Abuja,1,0,8000
C01871,2024-08-20,2024-08-20,Standard,Kano,0,0,0
C01872,2024-04-13,2024-04-13,Standard,Port Harcourt,1,0,8000
C01872,2024-04-13,2024-05-13,Standard,Port Harcourt,1,0,8000
C01872,2024-04-13,2024-06-12,Standard,Port Harcourt,1,1000,7000
C01872,2024-04-13,2024-07-12,Standard,Port Harcourt,1,0,8000
C01872,2024-04-13,2024-08-11,Standard,Port Harcourt,1,500,7500
C01872,2024-04-13,2024-09-10,Standard,Port Harcourt,1,1000,7000
C01872,2024-04-13,2024-10-10,Standard,Port Harcourt,1,0,8000
C01872,2024-04-13,2024-11-09,Standard,Port Harcourt,1,0,8000
C01872,2024-04-13,2024-12-09,Standard,Port Harcourt,0,0,0
C01873,2024-04-05,2024-04-05,Standard,Port Harcourt,1,0,8000
C01873,2024-04-05,2024-05-05,Standard,Port Harcourt,1,500,7500
C01873,2024-04-05,2024-06-04,Standard,Port Harcourt,1,0,8000
C01873,2024-04-05,2024-07-04,Standard,Port Harcourt,1,0,8000
C01873,2024-04-05,2024-08-03,Standard,Port Harcourt,1,0,8000
C01873,2024-04-05,2024-09-02,Standard,Port Harcourt,1,1000,7000
C01873,2024-04-05,2024-10-02,Standard,Port Harcourt,0,0,0
C01873,2024-04-05,2024-11-01,Standard,Port Harcourt,1,0,8000
C01873,2024-04-05,2024-12-01,Standard,Port Harcourt,1,500,7500
C01873,2024-04-05,2024-12-31,Standard,Port Harcourt,0,1000,0
C01874,2024-08-11,2024-08-11,Basic,Kano,1,1000,4000
C01874,2024-08-11,2024-09-10,Basic,Kano,1,0,5000
C01874,2024-08-11,2024-10-10,Basic,Kano,1,500,4500
C01874,2024-08-11,2024-11-09,Basic,Kano,1,0,5000
C01874,2024-08-11,2024-12-09,Basic,Kano,1,0,5000
C01875,2024-05-27,2024-05-27,Basic,Kano,1,0,5000
C01875,2024-05-27,2024-06-26,Basic,Kano,1,1000,4000
C01875,2024-05-27,2024-07-26,Basic,Kano,1,1000,4000
C01875,2024-05-27,2024-08-25,Basic,Kano,1,0,5000
C01875,2024-05-27,2024-09-24,Basic,Kano,1,2000,3000
C01875,2024-05-27,2024-10-24,Basic,Kano,1,0,5000
C01875,2024-05-27,2024-11-23,Basic,Kano,1,0,5000
C01875,2024-05-27,2024-12-23,Basic,Kano,1,0,5000
C01876,2024-04-02,2024-04-02,Basic,Abuja,1,0,5000
C01876,2024-04-02,2024-05-02,Basic,Abuja,1,500,4500
C01876,2024-04-02,2024-06-01,Standard,Abuja,1,500,7500
C01876,2024-04-02,2024-07-01,Standard,Abuja,1,0,8000
C01876,2024-04-02,2024-07-31,Standard,Abuja,1,0,8000
C01876,2024-04-02,2024-08-30,Standard,Abuja,1,500,7500
C01876,2024-04-02,2024-09-29,Standard,Abuja,1,1000,7000
C01876,2024-04-02,2024-10-29,Standard,Abuja,0,1000,0
C01877,2024-05-03,2024-05-03,Premium,Kano,1,0,12000
C01877,2024-05-03,2024-06-02,Premium,Kano,1,0,12000
C01877,2024-05-03,2024-07-02,Premium,Kano,1,1000,11000
C01877,2024-05-03,2024-08-01,Premium,Kano,1,0,12000
C01877,2024-05-03,2024-08-31,Premium,Kano,1,500,11500
C01877,2024-05-03,2024-09-30,Premium,Kano,1,0,12000
C01877,2024-05-03,2024-10-30,Premium,Kano,0,1000,0
C01877,2024-05-03,2024-11-29,Premium,Kano,1,0,12000
C01877,2024-05-03,2024-12-29,Premium,Kano,1,2000,10000
C01878,2024-05-17,2024-05-17,Standard,Abuja,1,0,8000
C01878,2024-05-17,2024-06-16,Standard,Abuja,1,0,8000
C01878,2024-05-17,2024-07-16,Standard,Abuja,0,0,0
C01878,2024-05-17,2024-08-15,Standard,Abuja,1,0,8000
C01878,2024-05-17,2024-09-14,Standard,Abuja,1,1000,7000
C01878,2024-05-17,2024-10-14,Standard,Abuja,1,1000,7000
C01878,2024-05-17,2024-11-13,Standard,Abuja,1,0,8000
C01878,2024-05-17,2024-12-13,Standard,Abuja,1,0,8000
C01879,2024-08-12,2024-08-12,Basic,Lagos,1,1000,4000
C01879,2024-08-12,2024-09-11,Basic,Lagos,1,1000,4000
C01879,2024-08-12,2024-10-11,Basic,Lagos,0,0,0
C01879,2024-08-12,2024-11-10,Basic,Lagos,1,500,4500
C01879,2024-08-12,2024-12-10,Basic,Lagos,1,0,5000
C01880,2024-10-24,2024-10-24,Basic,Lagos,1,0,5000
C01880,2024-10-24,2024-11-23,Basic,Lagos,1,1000,4000
C01880,2024-10-24,2024-12-23,Basic,Lagos,0,1000,0
C01881,2024-03-17,2024-03-17,Basic,Port Harcourt,1,500,4500
C01881,2024-03-17,2024-04-16,Basic,Port Harcourt,1,0,5000
C01881,2024-03-17,2024-05-16,Basic,Port Harcourt,1,1000,4000
C01881,2024-03-17,2024-06-15,Basic,Port Harcourt,1,1000,4000
C01881,2024-03-17,2024-07-15,Basic,Port Harcourt,1,0,5000
C01881,2024-03-17,2024-08-14,Basic,Port Harcourt,1,1000,4000
C01881,2024-03-17,2024-09-13,Basic,Port Harcourt,1,500,4500
C01881,2024-03-17,2024-10-13,Basic,Port Harcourt,0,0,0
C01881,2024-03-17,2024-11-12,Basic,Port Harcourt,0,2000,0
C01882,2024-05-21,2024-05-21,Premium,Lagos,0,0,0
C01883,2024-04-27,2024-04-27,Premium,Port Harcourt,1,0,12000
C01883,2024-04-27,2024-05-27,Premium,Port Harcourt,0,0,0
C01883,2024-04-27,2024-06-26,Premium,Port Harcourt,1,1000,11000
C01883,2024-04-27,2024-07-26,Premium,Port Harcourt,0,0,0
C01883,2024-04-27,2024-08-25,Premium,Port Harcourt,1,0,12000
C01883,2024-04-27,2024-09-24,Premium,Port Harcourt,1,2000,10000
C01883,2024-04-27,2024-10-24,Premium,Port Harcourt,1,1000,11000
C01883,2024-04-27,2024-11-23,Premium,Port Harcourt,1,1000,11000
C01883,2024-04-27,2024-12-23,Premium,Port Harcourt,1,1000,11000
C01884,2024-05-20,2024-05-20,Basic,Abuja,1,0,5000
C01884,2024-05-20,2024-06-19,Basic,Abuja,1,0,5000
C01884,2024-05-20,2024-07-19,Basic,Abuja,0,0,0
C01885,2024-04-19,2024-04-19,Basic,Port Harcourt,1,0,5000
C01885,2024-04-19,2024-05-19,Basic,Port Harcourt,1,500,4500
C01885,2024-04-19,2024-06-18,Basic,Port Harcourt,0,0,0
C01885,2024-04-19,2024-07-18,Basic,Port Harcourt,1,0,5000
C01885,2024-04-19,2024-08-17,Basic,Port Harcourt,1,500,4500
C01885,2024-04-19,2024-09-16,Basic,Port Harcourt,1,0,5000
C01885,2024-04-19,2024-10-16,Basic,Port Harcourt,1,0,5000
C01885,2024-04-19,2024-11-15,Basic,Port Harcourt,0,0,0
C01886,2024-09-28,2024-09-28,Standard,Port Harcourt,1,500,7500
C01886,2024-09-28,2024-10-28,Standard,Port Harcourt,1,0,8000
C01886,2024-09-28,2024-11-27,Standard,Port Harcourt,1,1000,7000
C01886,2024-09-28,2024-12-27,Standard,Port Harcourt,1,0,8000
C01887,2024-06-16,2024-06-16,Premium,Lagos,0,500,0
C01887,2024-06-16,2024-07-16,Premium,Lagos,1,500,11500
C01887,2024-06-16,2024-08-15,Premium,Lagos,1,0,12000
C01887,2024-06-16,2024-09-14,Premium,Lagos,1,1000,11000
C01887,2024-06-16,2024-10-14,Premium,Lagos,1,0,12000
C01887,2024-06-16,2024-11-13,Premium,Lagos,1,0,12000
C01887,2024-06-16,2024-12-13,Premium,Lagos,1,500,11500
C01888,2024-05-09,2024-05-09,Standard,Kano,1,500,7500
C01888,2024-05-09,2024-06-08,Standard,Kano,1,500,7500
C01888,2024-05-09,2024-07-08,Standard,Kano,1,2000,6000
C01888,2024-05-09,2024-08-07,Standard,Kano,1,0,8000
C01888,2024-05-09,2024-09-06,Standard,Kano,1,0,8000
C01888,2024-05-09,2024-10-06,Standard,Kano,1,0,8000
C01888,2024-05-09,2024-11-05,Standard,Kano,1,1000,7000
C01888,2024-05-09,2024-12-05,Standard,Kano,1,2000,6000
C01889,2024-08-12,2024-08-12,Basic,Port Harcourt,1,0,5000
C01889,2024-08-12,2024-09-11,Basic,Port Harcourt,1,500,4500
C01889,2024-08-12,2024-10-11,Basic,Port Harcourt,1,500,4500
C01889,2024-08-12,2024-11-10,Basic,Port Harcourt,0,1000,0
C01889,2024-08-12,2024-12-10,Basic,Port Harcourt,1,0,5000
C01890,2024-05-25,2024-05-25,Standard,Lagos,1,0,8000
C01890,2024-05-25,2024-06-24,Standard,Lagos,1,500,7500
C01890,2024-05-25,2024-07-24,Standard,Lagos,1,0,8000
C01890,2024-05-25,2024-08-23,Premium,Lagos,1,0,12000
C01890,2024-05-25,2024-09-22,Premium,Lagos,1,0,12000
C01890,2024-05-25,2024-10-22,Premium,Lagos,0,1000,0
C01890,2024-05-25,2024-11-21,Premium,Lagos,1,0,12000
C01890,2024-05-25,2024-12-21,Premium,Lagos,1,0,12000
C01891,2024-09-11,2024-09-11,Standard,Port Harcourt,1,1000,7000
C01891,2024-09-11,2024-10-11,Standard,Port Harcourt,1,0,8000
C01891,2024-09-11,2024-11-10,Standard,Port Harcourt,1,0,8000
C01891,2024-09-11,2024-12-10,Standard,Port Harcourt,1,0,8000
C01892,2024-10-26,2024-10-26,Basic,Kano,1,0,5000
C01892,2024-10-26,2024-11-25,Basic,Kano,1,1000,4000
C01892,2024-10-26,2024-12-25,Basic,Kano,1,500,4500
C01893,2024-10-15,2024-10-15,Standard,Kano,1,1000,7000
C01893,2024-10-15,2024-11-14,Standard,Kano,1,0,8000
C01893,2024-10-15,2024-12-14,Standard,Kano,1,500,7500
C01894,2024-05-05,2024-05-05,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-06-04,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-07-04,Premium,Lagos,1,500,11500
C01894,2024-05-05,2024-08-03,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-09-02,Premium,Lagos,1,1000,11000
C01894,2024-05-05,2024-10-02,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-11-01,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-12-01,Premium,Lagos,1,0,12000
C01894,2024-05-05,2024-12-31,Premium,Lagos,1,0,12000
C01895,2024-01-21,2024-01-21,Basic,Abuja,1,500,4500
C01895,2024-01-21,2024-02-20,Basic,Abuja,1,1000,4000
C01895,2024-01-21,2024-03-21,Premium,Abuja,1,0,12000
C01895,2024-01-21,2024-04-20,Premium,Abuja,1,1000,11000
C01895,2024-01-21,2024-05-20,Premium,Abuja,1,0,12000
C01895,2024-01-21,2024-06-19,Premium,Abuja,1,1000,11000
C01895,2024-01-21,2024-07-19,Premium,Abuja,1,500,11500
C01895,2024-01-21,2024-08-18,Premium,Abuja,1,500,11500
C01895,2024-01-21,2024-09-17,Premium,Abuja,1,0,12000
C01895,2024-01-21,2024-10-17,Premium,Abuja,1,500,11500
C01895,2024-01-21,2024-11-16,Standard,Abuja,1,0,8000
C01895,2024-01-21,2024-12-16,Standard,Abuja,1,0,8000
C01896,2024-02-05,2024-02-05,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-03-06,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-04-05,Basic,Kano,1,2000,3000
C01896,2024-02-05,2024-05-05,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-06-04,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-07-04,Basic,Kano,1,500,4500
C01896,2024-02-05,2024-08-03,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-09-02,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-10-02,Basic,Kano,1,500,4500
C01896,2024-02-05,2024-11-01,Basic,Kano,1,0,5000
C01896,2024-02-05,2024-12-01,Basic,Kano,1,500,4500
C01896,2024-02-05,2024-12-31,Basic,Kano,1,2000,3000
C01897,2024-08-02,2024-08-02,Basic,Lagos,0,0,0
C01898,2024-06-05,2024-06-05,Basic,Abuja,1,500,4500
C01898,2024-06-05,2024-07-05,Basic,Abuja,1,0,5000
C01898,2024-06-05,2024-08-04,Basic,Abuja,1,0,5000
C01898,2024-06-05,2024-09-03,Basic,Abuja,1,0,5000
C01898,2024-06-05,2024-10-03,Basic,Abuja,1,0,5000
C01898,2024-06-05,2024-11-02,Basic,Abuja,0,0,0
C01898,2024-06-05,2024-12-02,Basic,Abuja,1,1000,4000
C01899,2024-08-07,2024-08-07,Basic,Lagos,0,0,0
C01900,2024-04-27,2024-04-27,Basic,Port Harcourt,1,0,5000
C01900,2024-04-27,2024-05-27,Basic,Port Harcourt,1,1000,4000
C01900,2024-04-27,2024-06-26,Basic,Port Harcourt,0,0,0
C01900,2024-04-27,2024-07-26,Basic,Port Harcourt,0,500,0
C01901,2024-09-16,2024-09-16,Basic,Abuja,1,0,5000
C01901,2024-09-16,2024-10-16,Basic,Abuja,1,0,5000
C01901,2024-09-16,2024-11-15,Basic,Abuja,1,0,5000
C01901,2024-09-16,2024-12-15,Basic,Abuja,1,0,5000
C01902,2024-08-15,2024-08-15,Basic,Lagos,1,0,5000
C01902,2024-08-15,2024-09-14,Basic,Lagos,1,0,5000
C01902,2024-08-15,2024-10-14,Basic,Lagos,0,500,0
C01902,2024-08-15,2024-11-13,Basic,Lagos,1,0,5000
C01902,2024-08-15,2024-12-13,Basic,Lagos,1,500,4500
C01903,2024-05-05,2024-05-05,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-06-04,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-07-04,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-08-03,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-09-02,Basic,Port Harcourt,1,500,4500
C01903,2024-05-05,2024-10-02,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-11-01,Basic,Port Harcourt,1,500,4500
C01903,2024-05-05,2024-12-01,Basic,Port Harcourt,1,0,5000
C01903,2024-05-05,2024-12-31,Basic,Port Harcourt,1,0,5000
C01904,2024-01-24,2024-01-24,Basic,Lagos,1,500,4500
C01904,2024-01-24,2024-02-23,Basic,Lagos,1,1000,4000
C01904,2024-01-24,2024-03-24,Basic,Lagos,1,500,4500
C01904,2024-01-24,2024-04-23,Basic,Lagos,1,0,5000
C01904,2024-01-24,2024-05-23,Basic,Lagos,1,0,5000
C01904,2024-01-24,2024-06-22,Basic,Lagos,1,1000,4000
C01904,2024-01-24,2024-07-22,Basic,Lagos,1,0,5000
C01904,2024-01-24,2024-08-21,Basic,Lagos,1,0,5000
C01904,2024-01-24,2024-09-20,Basic,Lagos,1,1000,4000
C01904,2024-01-24,2024-10-20,Basic,Lagos,1,0,5000
C01904,2024-01-24,2024-11-19,Basic,Lagos,1,500,4500
C01904,2024-01-24,2024-12-19,Basic,Lagos,1,0,5000
C01905,2024-09-10,2024-09-10,Basic,Port Harcourt,1,0,5000
C01905,2024-09-10,2024-10-10,Basic,Port Harcourt,1,500,4500
C01905,2024-09-10,2024-11-09,Premium,Port Harcourt,1,0,12000
C01905,2024-09-10,2024-12-09,Premium,Port Harcourt,1,0,12000
C01906,2024-09-14,2024-09-14,Standard,Port Harcourt,1,0,8000
C01906,2024-09-14,2024-10-14,Standard,Port Harcourt,1,0,8000
C01906,2024-09-14,2024-11-13,Standard,Port Harcourt,1,1000,7000
C01906,2024-09-14,2024-12-13,Standard,Port Harcourt,1,1000,7000
C01907,2024-08-25,2024-08-25,Basic,Lagos,1,1000,4000
C01907,2024-08-25,2024-09-24,Basic,Lagos,1,0,5000
C01907,2024-08-25,2024-10-24,Basic,Lagos,1,500,4500
C01907,2024-08-25,2024-11-23,Basic,Lagos,1,0,5000
C01907,2024-08-25,2024-12-23,Basic,Lagos,1,2000,3000
C01908,2024-05-11,2024-05-11,Basic,Port Harcourt,1,0,5000
C01908,2024-05-11,2024-06-10,Basic,Port Harcourt,1,0,5000
C01908,2024-05-11,2024-07-10,Basic,Port Harcourt,1,500,4500
C01908,2024-05-11,2024-08-09,Basic,Port Harcourt,0,0,0
C01908,2024-05-11,2024-09-08,Basic,Port Harcourt,1,0,5000
C01908,2024-05-11,2024-10-08,Basic,Port Harcourt,1,0,5000
C01908,2024-05-11,2024-11-07,Basic,Port Harcourt,1,500,4500
C01908,2024-05-11,2024-12-07,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-03-04,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-04-03,Basic,Port Harcourt,0,1000,0
C01909,2024-03-04,2024-05-03,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-06-02,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-07-02,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-08-01,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-08-31,Basic,Port Harcourt,1,1000,4000
C01909,2024-03-04,2024-09-30,Basic,Port Harcourt,1,1000,4000
C01909,2024-03-04,2024-10-30,Basic,Port Harcourt,1,500,4500
C01909,2024-03-04,2024-11-29,Basic,Port Harcourt,1,0,5000
C01909,2024-03-04,2024-12-29,Basic,Port Harcourt,1,0,5000
C01910,2024-10-19,2024-10-19,Basic,Port Harcourt,1,0,5000
C01910,2024-10-19,2024-11-18,Basic,Port Harcourt,1,0,5000
C01910,2024-10-19,2024-12-18,Basic,Port Harcourt,1,1000,4000
C01911,2024-07-10,2024-07-10,Standard,Port Harcourt,1,2000,6000
C01911,2024-07-10,2024-08-09,Standard,Port Harcourt,1,2000,6000
C01911,2024-07-10,2024-09-08,Standard,Port Harcourt,1,0,8000
C01911,2024-07-10,2024-10-08,Standard,Port Harcourt,1,500,7500
C01911,2024-07-10,2024-11-07,Standard,Port Harcourt,1,0,8000
C01911,2024-07-10,2024-12-07,Standard,Port Harcourt,1,1000,7000
C01912,2024-02-27,2024-02-27,Premium,Lagos,1,0,12000
C01912,2024-02-27,2024-03-28,Premium,Lagos,1,0,12000
C01912,2024-02-27,2024-04-27,Premium,Lagos,1,500,11500
C01912,2024-02-27,2024-05-27,Premium,Lagos,1,0,12000
C01912,2024-02-27,2024-06-26,Premium,Lagos,1,0,12000
C01912,2024-02-27,2024-07-26,Premium,Lagos,1,500,11500
C01912,2024-02-27,2024-08-25,Premium,Lagos,1,0,12000
C01912,2024-02-27,2024-09-24,Premium,Lagos,0,0,0
C01912,2024-02-27,2024-10-24,Premium,Lagos,1,500,11500
C01912,2024-02-27,2024-11-23,Premium,Lagos,1,500,11500
C01912,2024-02-27,2024-12-23,Premium,Lagos,1,1000,11000
C01913,2024-07-21,2024-07-21,Premium,Lagos,1,0,12000
C01913,2024-07-21,2024-08-20,Premium,Lagos,1,0,12000
C01913,2024-07-21,2024-09-19,Premium,Lagos,1,0,12000
C01913,2024-07-21,2024-10-19,Premium,Lagos,0,1000,0
C01913,2024-07-21,2024-11-18,Premium,Lagos,1,500,11500
C01913,2024-07-21,2024-12-18,Premium,Lagos,1,1000,11000
C01914,2024-08-29,2024-08-29,Basic,Lagos,1,0,5000
C01914,2024-08-29,2024-09-28,Basic,Lagos,1,500,4500
C01914,2024-08-29,2024-10-28,Basic,Lagos,1,0,5000
C01914,2024-08-29,2024-11-27,Basic,Lagos,1,500,4500
C01914,2024-08-29,2024-12-27,Premium,Lagos,1,0,12000
C01915,2024-03-14,2024-03-14,Basic,Port Harcourt,1,0,5000
C01915,2024-03-14,2024-04-13,Basic,Port Harcourt,1,0,5000
C01915,2024-03-14,2024-05-13,Basic,Port Harcourt,1,0,5000
C01915,2024-03-14,2024-06-12,Basic,Port Harcourt,1,1000,4000
C01915,2024-03-14,2024-07-12,Basic,Port Harcourt,1,500,4500
C01915,2024-03-14,2024-08-11,Basic,Port Harcourt,1,500,4500
